text,label,need_amb,source,is_synthetic
chemical burn from run out drain cleaner skin peeling,burns,1.0,(Synthetic),1.0
chemical skin from drain cleaner burn peeling,burns,1.0,(Synthetic),1.0
chemical burn from drain skin cleaner peeling,burns,1.0,(Synthetic),1.0
wrist mild,fractures,0.0,https://www.nhs.uk,0.0
radiocarpal joint sprain mild,fractures,0.0,https://www.nhs.uk,0.0
wrist sprain balmy,fractures,0.0,https://www.nhs.uk,0.0
wrist sprain mild,fractures,0.0,https://www.nhs.uk,0.0
wrist sprain soft mild,fractures,0.0,https://www.nhs.uk,0.0
wrench wrist sprain mild,fractures,0.0,https://www.nhs.uk,0.0
wrist mild sprain,fractures,0.0,https://www.nhs.uk,0.0
wrist wrench sprain mild,fractures,0.0,https://www.nhs.uk,0.0
mild sprain wrist,fractures,0.0,https://www.nhs.uk,0.0
sprain wrist mild,fractures,0.0,https://www.nhs.uk,0.0
candy on choking unable to cough,choking,1.0,(Synthetic),1.0
choking on candy unable to coughing,choking,1.0,(Synthetic),1.0
choking candy unable to cough,choking,1.0,(Synthetic),1.0
choking on candy ineffectual to cough,choking,1.0,(Synthetic),1.0
choking on candy unable to sugarcoat cough,choking,1.0,(Synthetic),1.0
choking candy on unable to cough,choking,1.0,(Synthetic),1.0
ineffective choking on candy unable to cough,choking,1.0,(Synthetic),1.0
choking on candy unable to cough,choking,1.0,(Synthetic),1.0
cough on candy unable to choking,choking,1.0,(Synthetic),1.0
meat on piece of choking unable to speak,choking,1.0,(Synthetic),1.0
on piece of meat unable to speak,choking,1.0,(Synthetic),1.0
choking speak piece of meat unable to on,choking,1.0,(Synthetic),1.0
choking on piece of talk meat unable to speak,choking,1.0,(Synthetic),1.0
choking on piece of meat unable to speak,choking,1.0,(Synthetic),1.0
choking on piece of meat ineffective to speak,choking,1.0,(Synthetic),1.0
choking on piece of meat unable to ineffective speak,choking,1.0,(Synthetic),1.0
choking on piece of meat to speak,choking,1.0,(Synthetic),1.0
give up the ghost on piece of meat unable to speak,choking,1.0,(Synthetic),1.0
choking on piece along of meat unable to speak,choking,1.0,(Synthetic),1.0
small hack from razor,wounds,0.0,https://www.redcross.org,0.0
cut small from razor,wounds,0.0,https://www.redcross.org,0.0
small cut from razor,wounds,0.0,https://www.redcross.org,0.0
small cut razor from,wounds,0.0,https://www.redcross.org,0.0
small cut minuscule from razor,wounds,0.0,https://www.redcross.org,0.0
small minuscule cut from razor,wounds,0.0,https://www.redcross.org,0.0
small razor from cut,wounds,0.0,https://www.redcross.org,0.0
bat found small bite mark on sleeping child,rabies,1.0,https://www.cdc.gov/rabies,0.0
bat found in chamber small bite mark on sleeping child,rabies,1.0,https://www.cdc.gov/rabies,0.0
bat found in bedroom small bite marker mark on sleeping child,rabies,1.0,https://www.cdc.gov/rabies,0.0
found in bedroom small bite mark on sleeping child,rabies,1.0,https://www.cdc.gov/rabies,0.0
bat found in bedroom small bite mark kid on sleeping child,rabies,1.0,https://www.cdc.gov/rabies,0.0
bat found child bedroom small bite mark on sleeping in,rabies,1.0,https://www.cdc.gov/rabies,0.0
at bat found in bedroom small bite mark on sleeping child,rabies,1.0,https://www.cdc.gov/rabies,0.0
bat found in bedroom mark bite small on sleeping child,rabies,1.0,https://www.cdc.gov/rabies,0.0
bat found in bedroom small bite mark on sleeping detect child,rabies,1.0,https://www.cdc.gov/rabies,0.0
bat found in bedroom small bite mark on sleeping child,rabies,1.0,https://www.cdc.gov/rabies,0.0
bat found in bedroom small bite mark on sleeping child ,rabies,1.0,https://www.cdc.gov/rabies,0.0
possible venomous snake prick severe pain and swelling,snake_bite,1.0,(Synthetic),1.0
bite venomous snake possible severe pain and swelling,snake_bite,1.0,(Synthetic),1.0
venomous snake bite severe pain and swelling,snake_bite,1.0,(Synthetic),1.0
possible collation venomous snake bite severe pain and swelling,snake_bite,1.0,(Synthetic),1.0
venomous snake bite pain and swelling,snake_bite,1.0,(Synthetic),1.0
possible venomous snake river snake bite severe pain and swelling,snake_bite,1.0,(Synthetic),1.0
possible snake river venomous snake bite severe pain and swelling,snake_bite,1.0,(Synthetic),1.0
possible vicious snake bite severe pain and swelling,snake_bite,1.0,(Synthetic),1.0
possible venomous ophidian bite severe pain and swelling,snake_bite,1.0,(Synthetic),1.0
possible venomous snake severe pain and swelling,snake_bite,1.0,(Synthetic),1.0
possible venomous snake bite severe pain and swelling,snake_bite,1.0,(Synthetic),1.0
lid bee sting on eyelid mild swelling no breathing issues,bee_sting,0.0,(Synthetic),1.0
bee sting on issues mild swelling no breathing eyelid,bee_sting,0.0,(Synthetic),1.0
bee excrescence sting on eyelid mild swelling no breathing issues,bee_sting,0.0,(Synthetic),1.0
bee sting on eyelid mild swelling no breathing issues,bee_sting,0.0,(Synthetic),1.0
bee sting on eyelid mild swelling no emit issues,bee_sting,0.0,(Synthetic),1.0
bee breathing on eyelid mild swelling no sting issues,bee_sting,0.0,(Synthetic),1.0
bee sting eyelid mild swelling breathing issues,bee_sting,0.0,(Synthetic),1.0
bee sting on eyelid mild swelling no breathing,bee_sting,0.0,(Synthetic),1.0
bee sting on eyelid soft swelling no breathing issues,bee_sting,0.0,(Synthetic),1.0
bee sting eyelid on mild swelling no breathing issues,bee_sting,0.0,(Synthetic),1.0
multiple bee tightening throat stings known allergy,bee_sting,1.0,https://www.cdc.gov,0.0
multiple bee stings throat tightening known allergy,bee_sting,1.0,https://www.cdc.gov,0.0
multiple bee stings tighten throat tightening known allergy,bee_sting,1.0,https://www.cdc.gov,0.0
multiple bee stings throat reduce known allergy,bee_sting,1.0,https://www.cdc.gov,0.0
multiple bee stings throat tightening known con allergy,bee_sting,1.0,https://www.cdc.gov,0.0
multiple bee stings tightening throat known allergy,bee_sting,1.0,https://www.cdc.gov,0.0
multiple bee stings throat tighten up known allergy,bee_sting,1.0,https://www.cdc.gov,0.0
multiple allergy stings throat tightening known bee,bee_sting,1.0,https://www.cdc.gov,0.0
multiple bee insect bite throat tightening known allergy,bee_sting,1.0,https://www.cdc.gov,0.0
a construction worker received an electric shock from a faulty wire and unconscious bystanders turned off the power and called,electric_shock,1.0,https://www.redcross.org/first-aid/electric-shock,0.0
a construction prole received an electric shock from a faulty conducting wire and became unconscious bystanders turned off the power and called,electric_shock,1.0,https://www.redcross.org/first-aid/electric-shock,0.0
a construction worker received an electrical shock from a faulty wire and became unconscious bystanders turned off the power and phone,electric_shock,1.0,https://www.redcross.org/first-aid/electric-shock,0.0
a construction worker received bystanders electric shock from became faulty wire and a unconscious an turned off the power and called,electric_shock,1.0,https://www.redcross.org/first-aid/electric-shock,0.0
a construction worker received an electric shock from a faulty wire and became unconscious bystanders off the power and,electric_shock,1.0,https://www.redcross.org/first-aid/electric-shock,0.0
a construction worker received an electric shock from a faulty wire became and unconscious called turned off the power and bystanders,electric_shock,1.0,https://www.redcross.org/first-aid/electric-shock,0.0
a construction worker received an electric shock axerophthol from a faulty wire and became unconscious bystanders turned off the king power and called,electric_shock,1.0,https://www.redcross.org/first-aid/electric-shock,0.0
a construction worker received an electric shock from a forth forth faulty wire and became unconscious bystanders turned off the power and called,electric_shock,1.0,https://www.redcross.org/first-aid/electric-shock,0.0
a expression worker received an electric shock from a faulty telegram and became unconscious bystanders turned off the power and called,electric_shock,1.0,https://www.redcross.org/first-aid/electric-shock,0.0
a construction worker received an electric shock a faulty and became bystanders turned off the and called,electric_shock,1.0,https://www.redcross.org/first-aid/electric-shock,0.0
a construction worker received an electric shock from a faulty wire and became unconscious bystanders turned off the power and called ,electric_shock,1.0,https://www.redcross.org/first-aid/electric-shock,0.0
chemical burn from acid skin peeling forth off in sheets,burns,1.0,(Synthetic),1.0
chemical burn from acid skin flake off in sheets,burns,1.0,(Synthetic),1.0
chemical burn from zen skin peeling off in sheets,burns,1.0,(Synthetic),1.0
chemical from acid skin peeling off in sheets,burns,1.0,(Synthetic),1.0
chemical burn from sheets skin peeling off in acid,burns,1.0,(Synthetic),1.0
chemical sheets from acid skin peeling off in burn,burns,1.0,(Synthetic),1.0
chemical burn from acid skin off in sheets,burns,1.0,(Synthetic),1.0
chemical burn from lucy in the sky with diamonds skin peeling off in sheets,burns,1.0,(Synthetic),1.0
chemical burn from acid forth skin peeling off in sheets,burns,1.0,(Synthetic),1.0
chemical burn from desquamation acid skin peeling off in sheets,burns,1.0,(Synthetic),1.0
chemical burn from acid skin peeling off in sheets,burns,1.0,(Synthetic),1.0
child submerged in out pulled bathtub unconscious,drowning,1.0,(Synthetic),1.0
child submerged in bathtub out unconscious,drowning,1.0,(Synthetic),1.0
unconscious submerged in bathtub pulled out child,drowning,1.0,(Synthetic),1.0
child submerged in bathtub draw in out unconscious,drowning,1.0,(Synthetic),1.0
child submerged bathtub in pulled out unconscious,drowning,1.0,(Synthetic),1.0
child overwhelm in bathtub pulled out unconscious,drowning,1.0,(Synthetic),1.0
tyke submerged in bathtub pulled out unconscious,drowning,1.0,(Synthetic),1.0
child in bathtub pulled out unconscious,drowning,1.0,(Synthetic),1.0
child submerged in inundate bathtub pulled out unconscious,drowning,1.0,(Synthetic),1.0
tear child submerged in bathtub pulled out unconscious,drowning,1.0,(Synthetic),1.0
child submerged in bathtub pulled out unconscious,drowning,1.0,(Synthetic),1.0
a woman stood up quickly and collapsed she cave in woke up after seconds feeling dizzy,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a woman stood up quickly and woke she collapsed up after seconds feeling dizzy,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a woman stood quickly and collapsed she woke after seconds feeling dizzy,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a woman stood up quickly and collapsed she ignite up after seconds feeling dizzy,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a woman collapsed up quickly and stood she woke up after seconds feeling dizzy,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a woman up quickly and collapsed she woke up after feeling dizzy,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a woman stomach up quickly and collapsed she woke up after seconds feeling dizzy,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a woman stood up quickly and collapsed she woke up after seconds feeling vertiginous,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a woman stood up quickly and collapsed astir she woke up after seconds feeling dizzy,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a woman stood up quickly and collapsed she woke up after seconds feeling dizzy,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
a woman stood up quickly and collapsed she woke up after seconds feeling dizzy ,fainting,0.0,https://www.nhs.uk/conditions/fainting/,0.0
fainted after blood draw now alert,fainting,0.0,https://www.who.int,0.0
fainted after draw blood now alert,fainting,0.0,https://www.who.int,0.0
fainted after ancestry draw now alert,fainting,0.0,https://www.who.int,0.0
fainted draw blood after now alert,fainting,0.0,https://www.who.int,0.0
merry fainted after blood draw now alert,fainting,0.0,https://www.who.int,0.0
fainted blood after draw now alert,fainting,0.0,https://www.who.int,0.0
fainted after pedigree draw now alert,fainting,0.0,https://www.who.int,0.0
fainted after blood draw now directly alert,fainting,0.0,https://www.who.int,0.0
child went underwater submersed briefly,drowning,0.0,(Synthetic),1.0
concisely child went underwater briefly,drowning,0.0,(Synthetic),1.0
underwater went child briefly,drowning,0.0,(Synthetic),1.0
child went briefly underwater,drowning,0.0,(Synthetic),1.0
child concisely went underwater briefly,drowning,0.0,(Synthetic),1.0
child went underwater shortly,drowning,0.0,(Synthetic),1.0
minor went underwater briefly,drowning,0.0,(Synthetic),1.0
child went underwater briefly,drowning,0.0,(Synthetic),1.0
child kick the bucket underwater briefly,drowning,0.0,(Synthetic),1.0
falling on sharp acuate object puncture wound to abdomen,wounds,1.0,(Synthetic),1.0
falling object sharp on puncture wound to abdomen,wounds,1.0,(Synthetic),1.0
falling on acutely object puncture wound to abdomen,wounds,1.0,(Synthetic),1.0
falling on sharp object puncture wound to abdomen,wounds,1.0,(Synthetic),1.0
falling on wound object puncture sharp to abdomen,wounds,1.0,(Synthetic),1.0
falling on sharp object puncture wound abdomen,wounds,1.0,(Synthetic),1.0
falling sharp object puncture wound abdomen,wounds,1.0,(Synthetic),1.0
falling on sharp object puncture acuate wound to abdomen,wounds,1.0,(Synthetic),1.0
falling on sharp object puncture wound to venter,wounds,1.0,(Synthetic),1.0
falling on sharp object puncture wound to stomach,wounds,1.0,(Synthetic),1.0
mild scorpio the scorpion sting pain localized to area,scorpion_sting,0.0,https://www.cdc.gov,0.0
mild scorpion sting pain localized to painful sensation area,scorpion_sting,0.0,https://www.cdc.gov,0.0
mild scorpion con sting pain localized to area,scorpion_sting,0.0,https://www.cdc.gov,0.0
mild scorpion localized pain sting to area,scorpion_sting,0.0,https://www.cdc.gov,0.0
mild scorpio sting pain localized to area,scorpion_sting,0.0,https://www.cdc.gov,0.0
mild con scorpion sting pain localized to area,scorpion_sting,0.0,https://www.cdc.gov,0.0
mild pain sting scorpion localized to area,scorpion_sting,0.0,https://www.cdc.gov,0.0
mild scorpion to pain localized sting area,scorpion_sting,0.0,https://www.cdc.gov,0.0
